1	0.21671115370749247
2	0.2585332382302451
3	0.4687766254669732
4	0.5326879370194478
5	0.6376683481299744
6	0.6195354937022751
7	0.6747306982669262
8	0.6982323305619856
9	0.6741970912563872
10	0.7305337566243141
11	0.7491410454007051
12	0.7581050283692972
13	0.7079655640052637
14	0.7527142971366215
15	0.6802695056697755
16	0.8273386997984653
17	0.8182707151173172
18	0.8447247072699002
19	0.8289174226424739
20	0.8507808873446201
21	0.8647401014843414
22	0.903368024441839
23	0.8927900303521317
24	0.9164257203260088
25	0.9523358053984401
26	1.081759909778585
27	1.0315170514460648
28	1.125750177221597
29	1.0556160423591558
30	1.0372519466413594
31	1.0473044004130831
32	0.9744483772174561
33	1.0627831091372946
34	1.025304128090317
35	1.0147532091971383
36	1.015832872853012
37	1.1027028779405035
38	1.0354575339208631
39	1.024936003904764
40	1.0731432910503076
41	1.101713721410877
42	1.0815502575988423
43	1.1117081546434846
44	1.060380921043302
45	1.0471107350890698
46	1.077378328476801
47	1.0870343792958963
48	1.0885227828938977
49	1.1230896886553727
50	1.0996328713435297
51	1.2732727909734278
52	1.0894823144827335
53	1.127727153775795
54	1.1233203895807995
55	1.1236666709136196
56	1.180192935409244
57	1.1162250386447417
58	1.1660882849286216
59	1.148864004988426
60	1.13006458935314
61	1.1376300628771174
62	1.104246057926272
63	1.138465589140962
64	1.3167727939585652
65	1.147276089208794
66	1.1749635587786462
67	1.135014539340206
68	1.161025045044532
69	1.2230084151435952
70	1.1774396630573079
71	1.1676188397529592
72	1.1586405295451452
73	1.2298847052128983
74	1.2225731776106887
75	1.2690563065722642
76	1.2002460335881142
77	1.1617807780923741
78	1.1686422145579325
79	1.2711594316600288
80	1.2119731159041962
81	1.1665978707681415
82	1.2383728154384173
83	1.1771783546968955
84	1.2861735756194754
85	1.2017638236320642
86	1.2250453109198614
87	1.199833009798636
88	1.2057908836535036
89	1.2126812433754526
90	1.1936843301918865
91	1.21169018789295
92	1.254612878679991
93	1.2382224624918219
94	1.3059215379192406
95	1.2237347817318904
96	1.2254830342714504
97	1.2508823376436777
98	1.2445825371890638
99	1.2188192790627383
100	1.2059304160183675
101	1.225775095131081
102	1.3099812192113047
103	1.2929410593724036
104	1.2661609993028506
105	1.224316750973956
106	1.215240105335995
107	1.2433638917541519
108	1.2783542337102538
109	1.2487208960166578
110	1.3258740172572918
111	1.225921199247481
112	1.2064889942071422
113	1.2803373169819534
114	1.2636034977233574
115	1.255237762934422
116	1.2682501164727367
117	1.2785191452299507
118	1.3151546383555877
119	1.2697023379028505
120	1.3545777306509081
121	1.2721335505325106
122	1.283495836226783
123	1.4310945850171213
124	1.3277173752110796
125	1.2883614617676509
126	1.2724587429714436
127	1.2937944581180294
128	1.262489309326524
129	1.2826624172761363
130	1.3716110699496884
131	1.2944783865773328
132	1.282329496997738
133	1.2943073034622965
134	1.2992962828549808
135	1.2679280590001334
136	1.3001622741327543
137	1.2961929347256713
138	1.3160528692484879
139	1.3121144751512945
140	1.2875186621980812
141	1.3053948010664311
142	1.3108688027655022
143	1.3452460667470698
144	1.3029451077274257
145	1.3331077889334637
146	1.2943073034622965
147	1.3008563126055162
148	1.3621101834192095
149	1.2943073034622965
150	1.3144373888417702
151	1.3189397563681882
152	1.3349821745875274
153	1.3545777306509081
154	1.3775787260243297
155	1.3075055924969157
156	1.363111093016201
157	1.3611115752949243
158	1.5454600150351812
159	1.3355460714188425
160	1.3381873144627388
161	1.3589226866746256
162	1.3218459619895628
163	1.4069355683412825
164	1.3427528701162836
165	1.332547047110046
166	1.3329207945357833
167	1.371406744148741
168	1.4804344991194909
169	1.4417715781966742
170	1.3483343960770644
171	1.346016092625931
172	1.3844707763628672
173	1.372429335819457
174	1.3712025144332898
175	1.453457336521869
176	1.3661277373416671
177	1.3591212212983819
178	1.3853136577179874
179	1.378615971518347
180	1.4282911681913124
181	1.4512421714262957
182	1.3703865546218168
183	1.4152166210034922
184	1.4398541601509525
185	1.4348608480302105
186	1.378615971518347
187	1.3931888530810366
188	1.4064924106682348
189	1.3661277373416671
190	1.3951262294473643
191	1.4626847268879903
192	1.3940488424351272
193	1.4005536242747243
194	1.3870043439676525
195	1.4926839599235864
196	1.3679478332941901
197	1.4096040528159872
198	1.447088549783491
199	1.39211625564301
200	1.470569645633014
201	1.3964226318485333
202	1.3887016377035712
203	1.4078232426041333
204	1.3836295277087305
205	1.4325031088957774
206	1.4018663541867622
207	1.4152166210034922
208	1.4062710012920892
209	1.4721124340472953
210	1.3994627056355313
211	1.4804344991194909
212	1.4677553563734178
213	1.417709317281006
214	1.4005536242747243
215	1.4752145506787775
216	1.4206737962447449
217	1.425737170292973
218	1.4098271684036858
219	1.4294570601181025
220	1.4544454927659352
221	1.4759935544426275
222	1.4346244972859263
223	1.529883646848996
224	1.4353339357479107
225	1.431798275933005
226	1.4579218536643745
227	1.493765640387874
228	1.5039010078674286
229	1.4255057317146724
230	1.4313290219901034
231	1.4512421714262957
232	1.4432152176929747
233	1.454940415305997
234	1.4377071355435254
235	1.4353339357479107
236	1.4405722002405101
237	1.4527176920366969
238	1.4417715781966742
239	1.4391373052725354
240	1.5064025509994732
241	1.523458190972571
242	1.4677553563734178
243	1.4434562915164855
244	1.4715975620463826
245	1.5249101966109935
246	1.449771646944906
247	1.4591701858889201
248	1.4801720062242811
249	1.4427334711300959
250	1.4374692311377388
251	1.450506286784987
252	1.5391021572434522
253	1.5406075122407692
254	1.529883646848996
255	1.4517334548292546
256	1.5075189898711232
257	1.5122961368362737
258	1.526367073126159
259	1.5075189898711232
260	1.4614262661931443
261	1.5275361033930106
262	1.474436941729933
263	1.4910664739499673
264	1.4778166823813137
265	1.4775557664936803
266	1.4544454927659352
267	1.4891869894875038
268	1.6055483191737836
269	1.4851867050007146
270	1.5168407902830203
271	1.4793854781217641
272	1.470826396738277
273	1.520856752021387
274	1.519131076312832
275	1.491604966866947
276	1.515985037332437
277	1.4752145506787775
278	1.5550188879120552
279	1.484656106911619
280	1.4926839599235864
281	1.5014137911824823
282	1.4786003718846243
283	1.5075189898711232
284	1.4905286478974515
285	1.6509168312204097
286	1.4814860601221125
287	1.488651484509787
288	1.5394028111023985
289	1.4924139602369892
290	1.503070351926785
291	1.5019652763129732
292	1.5171264163912461
293	1.5016894462103996
294	1.4788619162959638
295	1.5162701009999762
296	1.4913356369470572
297	1.5340226317141772
298	1.5069604116823487
299	1.5005878743277246
300	1.5246194068566388
301	1.5497508916806388
302	1.6154673845057514
303	1.5931193299508752
304	1.5457651042517344
305	1.624153563690844
306	1.530767257493388
307	1.5550188879120552
308	1.665546248849069
309	1.599634726650061
310	1.5584619612978392
311	1.5506759069012732
312	1.549442990581671
313	1.5887170869826157
314	1.6179829574251317
315	1.6363880201078558
316	1.5220110237491107
317	1.530177984021837
318	1.5485205948751382
319	1.5433303705762424
320	1.541211118289155
321	1.5165553519014647
322	1.5654310959658013
323	1.582030357785263
324	1.5340226317141772
325	1.605198222837289
326	1.6397853867046477
327	1.6073030467403342
328	1.5594057381601691
329	1.5575202309355514
330	1.5214335044061567
331	1.5334289276136457
332	1.5415132362017931
333	1.5295895090240692
334	1.5506759069012732
335	1.5562677585984033
336	1.5619325495465062
337	1.5397036732425247
338	1.5606673061697374
339	1.5931193299508752
340	1.5531522898441912
341	1.597566653780688
342	1.5830268273969637
343	1.549442990581671
344	1.5657505476035245
345	1.6169030700509057
346	1.5466816599529623
347	1.5415132362017931
348	1.6212388246836267
349	1.6635402661514704
350	1.7166987712964503
351	1.5708939916673035
352	1.552221990705379
353	1.585026652029182
354	1.5272435506827877
355	1.5559552040819238
356	1.5843590201038458
357	1.5863650028014442
358	1.6143937264016879
359	1.5600360640790951
360	1.5897290357478155
361	1.6263525277907822
362	1.5600360640790951
363	1.5654310959658013
364	1.5543957967264024
365	1.5705707356182124
366	1.5692801121367177
367	1.579714115058082
368	1.7126462272852534
369	1.5985994592184558
370	1.6968039425795112
371	1.5705707356182124
372	1.5670307091255942
373	1.609064892896621
374	1.5873714794556248
375	1.598944274228156
376	1.573163546196492
377	1.6318991482906486
378	1.5699249444480607
379	1.5651118791326841
380	1.6256183019491177
381	1.6356366453842692
382	1.582030357785263
383	1.597566653780688
